ID,postText,question,answer,creation_time,prior,positive_feedback,negative_feedback,posterior,normalized_question,source,timestamp
245.0,Paki sagutan napo ng mga form for finalization of tour destination Thank you students BSIT BSCS 1st Year BSIT BSCS 2nd Year 3rd Year BSIT BSCS 4th Year https://forms.gle/gGQsGGSf3yNUGuin7 https://forms.gle/LjCACSi5osGhiBnj7 https://forms.gle/ymu2eATPXbELXTRx8,are there any deadlines mentioned for submitting the forms?,No deadlines are mentioned in this post.,28/02/2024,0.0002239140170174,0,0,0.01,are there any deadlines mentioned for submitting the forms?,FAQ,
246.0,Paki sagutan napo ng mga form for finalization of tour destination Thank you students BSIT BSCS 1st Year BSIT BSCS 2nd Year 3rd Year BSIT BSCS 4th Year https://forms.gle/gGQsGGSf3yNUGuin7 https://forms.gle/LjCACSi5osGhiBnj7 https://forms.gle/ymu2eATPXbELXTRx8,which students are required to fill out the forms?,Students from BSIT and BSCS across all years are required to fill out the forms.,28/02/2024,0.0002239140170174,0,0,0.01,which students are required to fill out the forms?,FAQ,
247.0,Paki sagutan napo ng mga form for finalization of tour destination Thank you students BSIT BSCS 1st Year BSIT BSCS 2nd Year 3rd Year BSIT BSCS 4th Year https://forms.gle/gGQsGGSf3yNUGuin7 https://forms.gle/LjCACSi5osGhiBnj7 https://forms.gle/ymu2eATPXbELXTRx8,what forms are being requested from the students?,The forms for the finalization of the tour destination are being requested.,28/02/2024,0.0002239140170174,0,0,0.01,what forms are being requested from the students?,FAQ,
248.0,FINAL CALL Mislang Kyle Andrei Fernandez Jedrick Rosales Abadines Zoren Mark FILLUP THIS GOOGLE FORM FOR YOUR OJT DETAILS,what will happen if the students do not fill out the form?,"The post does not specify consequences, but it indicates urgency.",28/02/2024,0.0002239140170174,0,0,0.01,what will happen if the students do not fill out the form?,FAQ,
249.0,FINAL CALL Mislang Kyle Andrei Fernandez Jedrick Rosales Abadines Zoren Mark FILLUP THIS GOOGLE FORM FOR YOUR OJT DETAILS,what is this post about?,This post serves as a final reminder for students to fill out a form related to their OJT details.,28/02/2024,0.0002239140170174,0,0,0.01,what is this post about?,FAQ,
250.0,FINAL CALL Mislang Kyle Andrei Fernandez Jedrick Rosales Abadines Zoren Mark FILLUP THIS GOOGLE FORM FOR YOUR OJT DETAILS,who is being reminded in this post?,"The students Mislang Kyle Andrei, Fernandez Jedrick, Rosales Abadines, and Zoren Mark are being reminded.",28/02/2024,0.0002239140170174,0,0,0.01,who is being reminded in this post?,FAQ,
251.0,FINAL CALL Mislang Kyle Andrei Fernandez Jedrick Rosales Abadines Zoren Mark Dimaano Barrete Jed Victor FILLUP THIS GOOGLE FORM FOR YOUR OJT DETAILS,what is the final call about?,The final call is a reminder for students to fill out a form for their OJT details.,28/02/2024,0.0002239140170174,0,0,0.01,what is the final call about?,FAQ,
252.0,Calling the attention of the following SMP 4A OJT students Paki sagutan po etong link which is also posted sa Gclass natin Matagal na po ito pinapasagutan If you wont comply there will be consequences Dayapera Shiela Shayne V Del Rosario John Deniel M Kaye Ezra Divinagracia Vernie Flores Gonzales Wystan Avery Mangilin Carl Christian Mercado Mislang Kyle Andrei E Jedrick Rosales Abadines Janmarinie Trino https://docs.google.com/forms/d/e/1FAIpQLSeGY7KOMa9vuTHUw3y4j4m5MR7nOdN5OE3RknEZ5vQku6z1Mw/viewform,who is the intended audience for this post?,The intended audience is SMP 4A OJT students who are mentioned in the post.,27/02/2024,0.0002239140170174,0,0,0.01,who is the intended audience for this post?,FAQ,
253.0,Calling the attention of the following SMP 4A OJT students Paki sagutan po etong link which is also posted sa Gclass natin Matagal na po ito pinapasagutan If you wont comply there will be consequences Dayapera Shiela Shayne V Del Rosario John Deniel M Kaye Ezra Divinagracia Vernie Flores Gonzales Wystan Avery Mangilin Carl Christian Mercado Mislang Kyle Andrei E Jedrick Rosales Abadines Janmarinie Trino https://docs.google.com/forms/d/e/1FAIpQLSeGY7KOMa9vuTHUw3y4j4m5MR7nOdN5OE3RknEZ5vQku6z1Mw/viewform,what is the main purpose of this post?,The post is a reminder for SMP 4A OJT students to fill out a form that has been pending for some time.,27/02/2024,0.0002239140170174,0,0,0.01,what is the main purpose of this post?,FAQ,
254.0,Calling the attention of the following SMP 4A OJT students Paki sagutan po etong link which is also posted sa Gclass natin Matagal na po ito pinapasagutan If you wont comply there will be consequences Dayapera Shiela Shayne V Del Rosario John Deniel M Kaye Ezra Divinagracia Vernie Flores Gonzales Wystan Avery Mangilin Carl Christian Mercado Mislang Kyle Andrei E Jedrick Rosales Abadines Janmarinie Trino https://docs.google.com/forms/d/e/1FAIpQLSeGY7KOMa9vuTHUw3y4j4m5MR7nOdN5OE3RknEZ5vQku6z1Mw/viewform,what will happen if students do not comply?,"If students do not comply, there will be consequences as mentioned in the post.",27/02/2024,0.0002239140170174,0,0,0.01,what will happen if students do not comply?,FAQ,
255.0,Calling the attention of the following SMP 4A OJT students Paki sagutan po etong link which is also posted sa Gclass natin Matagal na po ito pinapasagutan If you wont comply there will be consequences Dayapera Shiela Shayne V Del Rosario John Deniel M Kaye Ezra Divinagracia Vernie Flores Gonzales Wystan Avery Mangilin Carl Christian Mercado Mislang Kyle Andrei E Jedrick Rosales Abadines Janmarinie Trino https://docs.google.com/forms/d/e/1FAIpQLSeGY7KOMa9vuTHUw3y4j4m5MR7nOdN5OE3RknEZ5vQku6z1Mw/viewform,where can students find the form to fill out?,Students can find the form through the provided link in the post.,27/02/2024,0.0002239140170174,0,0,0.01,where can students find the form to fill out?,FAQ,
256.0,Calling the attention of the following SMP 4B OJT students Paki sagutan po etong link which is also posted sa Gclass natin Matagal na po ito pinapasagutan If you wont comply there will be consequences Rick Allen Alaro Cardiente Carlos Miguel John Kelly Daracan Ronalyn Derama Francis Xavier Del Mundo Zoren Mark Dimaano Esmas Dan Kenneth Johanns Angelo Foliente Brian Juacalla Mendoza Andrea Nicole N Jl Natoza Adrian Rapsing Joseph Sagarias Samia Antonio Jerwin Sotto https://docs.google.com/forms/d/e/1FAIpQLSeGY7KOMa9vuTHUw3y4j4m5MR7nOdN5OE3RknEZ5vQku6z1Mw/viewform,where can students access the form?,Students can access the form through the link provided in the post.,27/02/2024,0.0002239140170174,0,0,0.01,where can students access the form?,FAQ,
257.0,Calling the attention of the following SMP 4B OJT students Paki sagutan po etong link which is also posted sa Gclass natin Matagal na po ito pinapasagutan If you wont comply there will be consequences Rick Allen Alaro Cardiente Carlos Miguel John Kelly Daracan Ronalyn Derama Francis Xavier Del Mundo Zoren Mark Dimaano Esmas Dan Kenneth Johanns Angelo Foliente Brian Juacalla Mendoza Andrea Nicole N Jl Natoza Adrian Rapsing Joseph Sagarias Samia Antonio Jerwin Sotto https://docs.google.com/forms/d/e/1FAIpQLSeGY7KOMa9vuTHUw3y4j4m5MR7nOdN5OE3RknEZ5vQku6z1Mw/viewform,what should the students do?,Students should fill out the linked form for their OJT.,27/02/2024,0.0002239140170174,0,0,0.01,what should the students do?,FAQ,
258.0,Calling the attention of the following SMP 4B OJT students Paki sagutan po etong link which is also posted sa Gclass natin Matagal na po ito pinapasagutan If you wont comply there will be consequences Rick Allen Alaro Cardiente Carlos Miguel John Kelly Daracan Ronalyn Derama Francis Xavier Del Mundo Zoren Mark Dimaano Esmas Dan Kenneth Johanns Angelo Foliente Brian Juacalla Mendoza Andrea Nicole N Jl Natoza Adrian Rapsing Joseph Sagarias Samia Antonio Jerwin Sotto https://docs.google.com/forms/d/e/1FAIpQLSeGY7KOMa9vuTHUw3y4j4m5MR7nOdN5OE3RknEZ5vQku6z1Mw/viewform,what is the purpose of this post?,The post is a reminder for SMP 4B OJT students to fill out a pending form.,27/02/2024,0.0002239140170174,0,0,0.01,what is the purpose of this post?,FAQ,
259.0,Calling the attention of the following SMP 4B OJT students Paki sagutan po etong link which is also posted sa Gclass natin Matagal na po ito pinapasagutan If you wont comply there will be consequences Rick Allen Alaro Cardiente Carlos Miguel John Kelly Daracan Ronalyn Derama Francis Xavier Del Mundo Zoren Mark Dimaano Esmas Dan Kenneth Johanns Angelo Foliente Brian Juacalla Mendoza Andrea Nicole N Jl Natoza Adrian Rapsing Joseph Sagarias Samia Antonio Jerwin Sotto https://docs.google.com/forms/d/e/1FAIpQLSeGY7KOMa9vuTHUw3y4j4m5MR7nOdN5OE3RknEZ5vQku6z1Mw/viewform,what are the consequences mentioned in the post?,The post states there will be consequences for non-compliance but does not specify what they are.,27/02/2024,0.0002239140170174,0,0,0.01,what are the consequences mentioned in the post?,FAQ,
260.0,"Good day! We are thrilled to extend a warm invitation to all of you for a special evening of gathering and camaraderie, our Dinner for a Cause event hosted by the LSPU Alumni Affairs and Placement Services. This event will happen on March 24, 2023, 6:00 PM at the LSPU Multipurpose Gymnasium and Hall. Ticket price is P1500; proceeds of the donations is for the construction of the university restroom. To reserve your spot at this meaningful gathering, kindly purchase your tickets by sending a Facebook message to the CCS Alumni Coordinator, Mr. Gener Mosico. Limited tickets are available, so be sure to secure yours early! Let us come together as a community to make a difference. Your presence and support will contribute to the success of this event as a way of giving back to our Alma Mater. We look forward to your enthusiastic participation and the joy of sharing this impactful evening with you. See you there!",what is the ticket price for the event?,"The ticket price for the Dinner for a Cause event is P1500, and the proceeds will go toward the construction of a university restroom.",10/02/2024,0.0002239140170174,0,0,0.01,what is the ticket price for the event?,FAQ,
261.0,"Good day! We are thrilled to extend a warm invitation to all of you for a special evening of gathering and camaraderie, our Dinner for a Cause event hosted by the LSPU Alumni Affairs and Placement Services. This event will happen on March 24, 2023, 6:00 PM at the LSPU Multipurpose Gymnasium and Hall. Ticket price is P1500; proceeds of the donations is for the construction of the university restroom. To reserve your spot at this meaningful gathering, kindly purchase your tickets by sending a Facebook message to the CCS Alumni Coordinator, Mr. Gener Mosico. Limited tickets are available, so be sure to secure yours early! Let us come together as a community to make a difference. Your presence and support will contribute to the success of this event as a way of giving back to our Alma Mater. We look forward to your enthusiastic participation and the joy of sharing this impactful evening with you. See you there!",when is the event taking place?,"The Dinner for a Cause event will take place on March 24, 2023, at 6:00 PM.",10/02/2024,0.0002239140170174,0,0,0.01,when is the event taking place?,FAQ,
262.0,"Good day! We are thrilled to extend a warm invitation to all of you for a special evening of gathering and camaraderie, our Dinner for a Cause event hosted by the LSPU Alumni Affairs and Placement Services. This event will happen on March 24, 2023, 6:00 PM at the LSPU Multipurpose Gymnasium and Hall. Ticket price is P1500; proceeds of the donations is for the construction of the university restroom. To reserve your spot at this meaningful gathering, kindly purchase your tickets by sending a Facebook message to the CCS Alumni Coordinator, Mr. Gener Mosico. Limited tickets are available, so be sure to secure yours early! Let us come together as a community to make a difference. Your presence and support will contribute to the success of this event as a way of giving back to our Alma Mater. We look forward to your enthusiastic participation and the joy of sharing this impactful evening with you. See you there!",why should i attend this event?,You should attend the Dinner for a Cause to enjoy a wonderful evening of camaraderie and support a great cause—the construction of a university restroom! Your presence helps strengthen our community and gives back to our Alma Mater.,10/02/2024,0.0002239140170174,0,0,0.01,why should i attend this event?,FAQ,
